TargetWord,Prime,Length,SubFreq,LogSubFreq,LogHAL,OrthoN,FreqGreater,BGSum,BGMean,POS,ELP NT RT,ELP NT Z,ELP NT Acc,Relation1,Relation2,FAS,BAS,CueFanOut,LSA,NT 200ms RT,NT 200ms Z,NT 200ms Acc,NT 1200ms RT,NT 1200ms Z,NT 1200ms Acc,NT 200ms RT Priming,NT 200ms Z Priming,NT 200ms Acc Priming,NT 1200ms RT Priming,NT 1200ms Z Priming,NT 1200ms Acc Priming
aware,UNAWARE,7,2.35,2.08,8.26,0,,11678,1946.33,JJ|NN,592.39,-0.69,1,antonym,,0.24,0.082,18,0.46,547.3,0.0947400257569174,0.933333333333333,537.789473684211,-0.430179453252053,1,-32.0857142857143,-0.205622160552079,-0.0666666666666667,21.6390977443609,0.977183246856425,0.0714285714285714
away,FURTHER,7,52.75,3.43,11.33,1,0,12000,2000,JJ|RB|VB,646.75,-0.34,1,fpa,,0.169,0,13,0.27,532.880952380952,-0.193311689445297,0.976190476190476,503.866666666667,-0.285595830892916,1,-19.1809523809524,-0.222096054569968,-0.0238095238095238,4.25833333333333,0.0188103251527775,0.0416666666666666
ax,HATCHET,7,1.96,2,6.23,2,0,10185,1697.5,NN,730.81,-0.12,0.96,category,,0.467,0.033,13,0.39,513.888888888889,-0.086252046002588,1,509.8,-0.221491382359684,0.971428571428571,5.23232323232321,-0.0692639758856263,0,57.1,0.256783344902668,-0.0285714285714286
baby,CHILD,5,157.65,3.91,11.08,3,0,4364,1091,NN,588.85,-0.56,1,category,,0.202,0.212,15,0.41,488.35,-0.674048228226608,1,481.2,-0.498523452132539,1,-15.85,0.176053779865023,0,-4.16296296296298,0.290909500006539,0
back,RETREAT,7,9.49,2.69,8.03,1,0,18122,3020.33,NN|VB,620.64,-0.49,1,synonym,,0.117,0,27,0.25,487,-0.427174864593998,1,543.047619047619,-0.0914032134226506,1,45.4705882352941,0.355529362578219,0,-45.6338259441708,-0.357271702768188,0
backpack,KNAPSACK,8,0.65,1.53,5.23,0,,5853,836.14,NN,763.96,0.06,0.96,synonym,,0.291,0.022,16,0.16,578.678571428571,0.652455144573583,0.964285714285714,636.235294117647,0.286443168942075,1,-1.5631868131868,-0.365704229235718,-0.0357142857142857,-117.542986425339,-0.321647459391584,0.0769230769230769
backward,FORWARD,7,72.33,3.57,10.97,0,,7673,1278.83,RB|JJ|VB|NN,625.96,-0.39,0.96,antonym,,0.5,0.709,13,0.77,530.85,-0.248544861115537,1,518.153846153846,-0.0896431158331735,1,22.35,0.565043946571742,0.05,25.2307692307692,0.100772553613662,0
bacon,EGGS,4,38.65,3.29,9.01,0,,946,315.33,NN|VB,583.46,-0.62,1,category,,0.176,0.517,21,0.35,521.5,-0.33447741471265,1,463.636363636364,-0.345832115184634,1,29.0384615384615,0.256047535905546,0,140.301136363636,0.706696767756126,0
bad,VILLAIN,7,4.16,2.33,7.84,0,,13659,2276.5,NN,749.85,0.04,1,script,,0.321,0,11,0.14,562.815789473684,-0.0249319599540467,1,524.826086956522,-0.287027255698353,0.978260869565217,-83.9586466165413,-0.360516850151927,0,-60,-0.295762962215359,-0.0217391304347826
bag,SACK,4,12.92,2.82,7.71,13,8,3142,1047.33,NN|VB,609.5,-0.45,1,synonym,,0.444,0.11,9,0.56,499.263157894737,-0.398772422478134,1,487.176470588235,-0.478064909189114,1,52.3732057416268,0.345666184386692,0,34.0235294117647,0.449813052337705,0
bake,BROIL,5,0.29,1.2,4.73,0,,4500,1125,NN|VB,629.68,-0.53,1,category,,0.267,0.047,13,0.14,460.357142857143,-0.425625046127006,1,521.925925925926,0.0289460005409562,0.962962962962963,118.325783972125,0.717019702211502,0.0975609756097561,16.9971509971509,0.165266343363536,-0.0370370370370371
ball,BOWLING,7,10.69,2.74,8.6,3,0,15097,2516.17,NN|VB,636.88,-0.48,0.92,fpa,,0.37,0,13,0.47,502.019607843137,-0.333255704329659,1,540.277777777778,-0.212133340193651,0.944444444444444,51.9803921568628,0.336952152407185,0,-44.5424836601308,0.0167056774001186,0.0326797385620915
ballet,TUTU,4,0.69,1.56,4.96,0,,2422,807.33,NN,667.08,-0.29,1,perceptual property,,0.361,0,12,0.53,569.2,0.096894211116076,1,579.777777777778,0.521253439159665,0.925925925925926,13.0857142857143,-0.0368834968041537,0.178571428571429,110.148148148148,0.382533089122883,-0.0740740740740741
balloon,HELIUM,6,1.43,1.87,7.06,0,,6916,1383.2,NN|JJ,688.88,-0.31,0.96,fpa,,0.556,0.115,11,0.14,576.041666666667,0.253310041779537,1,596.666666666667,-0.0993071987274991,1,76.4083333333334,0.158606918594144,0.05,-59.7380952380952,0.183479163198955,0
band,RUBBER,6,14,2.85,9.22,3,0,8236,1647.2,NN,611,-0.55,1,fpa,,0.216,0,20,0.26,519.4,-0.272229745545703,1,500.7,-0.314560784727049,1,54.2842105263159,0.43964946668368,0,11.0857142857143,-0.0492366363173928,0
bank,TELLER,6,2.57,2.12,7.15,4,2,17324,3464.8,NN,602.23,-0.54,1,bpa,,0.814,0.028,4,0.8,515.395833333333,-0.369066886706524,1,521.236842105263,-0.213115334978081,0.973684210526316,27.139880952381,0.372609238032232,0.0357142857142857,22.1722488038278,0.129242969331585,0.0191387559808612
bar,SALOON,6,5.14,2.42,6.29,1,1,10801,2160.2,NN,676.31,-0.25,1,synonym,,0.571,0,7,0.2,514.076923076923,-0.379834475734839,1,499.444444444444,-0.142977850406202,1,-2.76923076923077,0.0805383744215529,0,37.1851851851852,0.0494042980515544,0
bargain,SALE,4,25.39,3.11,11.47,19,1,7216,2405.33,NN,612.93,-0.4,1,synonym,,0.131,0.317,17,0.36,550.323529411765,0.166645991570034,0.970588235294118,535.46875,0.0169449971489699,1,45.5653594771242,0.384144531645005,0.00762527233115473,19.43125,0.122855555950414,0
base,FOUNDATION,10,14.51,2.87,9.93,0,,22489,2498.78,NN,612.08,-0.46,1,synonym,,0.167,0.02,19,0.3,511.052631578947,0.113920495171032,1,573.25,-0.0220317699895612,1,35.9473684210527,-0.371955980717209,0.0833333333333334,-3.00757575757575,0.211877632117466,0
baseball,CATCHER,7,3.75,2.28,7.13,1,1,15651,2608.5,NN,630.39,-0.46,1,script,,0.293,0,10,0.72,531.384615384615,-0.250943223186965,1,533.32,-0.109914340997435,1,31.8153846153847,0.361342176200275,0.025,62.754074074074,0.130448045445197,0
basic,INSTINCT,8,7.65,2.59,8.1,0,,26540,3791.43,NN,661.5,-0.24,1,bpa,,0.322,0,20,0.21,500.28,-0.48163092285655,1,499.92,-0.198576321881777,1,36.7897674418605,0.468954090077501,0,48.0030769230769,0.278386750780572,0
basket,WICKER,6,0.94,1.69,5.94,7,5,10762,2152.4,NN|VB,603.86,-0.53,1,fpa,,0.304,0.042,9,0.37,503.105263157895,-0.106150442635869,1,483,-0.423417840301363,1,59.2947368421052,0.18187870898551,0,126.714285714286,0.50886752917664,0
basketball,DUNK,4,2.59,2.12,6.97,12,8,2501,833.67,VB|NN,631,-0.52,1,unclassifed,,0.218,0,16,,618.944444444444,0.276550310233421,1,529.441176470588,-0.0523055211371211,1,-104.887301587302,-0.539868213032564,0,-24.9611764705883,-0.166390577621809,0.04
bass,TREBLE,6,0.18,1,6.78,0,,11065,2213,JJ|VB,677.82,-0.26,1,antonym,,0.487,0.095,8,0.37,574.391304347826,0.444229042957978,0.760869565217391,646.897435897436,0.971615964780832,0.897435897435897,31.1381074168797,-0.0653273851576411,-0.0626598465473145,-38.2051282051282,-0.799262331623018,0.0512820512820513
bat,BALL,4,104.96,3.73,10.56,19,4,5458,1819.33,NN,570.44,-0.68,1,instrument,,0.19,0.252,17,0.84,540.114285714286,-0.0270021664005678,1,533.78125,-0.22545931913234,1,-63.7025210084034,-0.300631000178978,0,-24.34375,-0.00331871868550171,0.03125
bath,ROBE,4,8.49,2.64,7.4,9,5,3360,1120,NN|VB,555.96,-0.7,1,bpa,,0.181,0,18,0.2,487.75,-0.348190333885538,1,512.25,-0.0600731367990367,0.95,48.8690476190476,0.167589910680186,0,-35.8425925925926,-0.1632578918808,-0.012962962962963
bathroom,TOILET,6,28.9,3.17,8.62,1,0,7918,1583.6,NN,580.21,-0.56,1,script,,0.336,0.338,15,0.48,464.733333333333,-0.580033330727716,1,569.388888888889,-0.0223008836094431,1,68.6166666666667,0.428696651634567,0,-30.3888888888889,-0.0735799734759306,0
beach,COAST,5,26.69,3.13,10.01,3,0,7910,1977.5,NN|VB,635.57,-0.5,1,category,,0.103,0.012,22,0.26,508.076923076923,-0.269128871475042,0.923076923076923,559.769230769231,0.187992888460431,1,119.873076923077,0.468582394478366,-0.0769230769230769,0.26780626780635,0.161031585169737,0.0370370370370371
beam,LASER,5,8.49,2.64,9.69,5,1,11664,2916,NN,603.85,-0.56,1,fpa,,0.363,0.041,13,0.65,588.782608695652,0.203222984608963,1,488.086956521739,-0.239574243082499,1,-12.6773455377574,-0.207310310389698,0,147.246376811594,0.981569313539977,0
bean,KIDNEY,6,9.69,2.69,7.81,1,0,3847,769.4,NN,617.96,-0.48,1,fpa,,0.212,0,15,0.23,578.842105263158,0.309033645821082,1,512.380952380952,-0.119178414325635,1,-29.3421052631579,-0.0928063848499544,0,35.4233954451346,0.226876448673006,0
bear,CUB,3,2.1,2.03,7.18,13,10,1034,517,NN,633.85,-0.38,0.96,bpa,,0.585,0.051,7,0.74,581.5,0.205431119758564,1,559.411764705882,-0.130395249004487,0.941176470588235,-19.1744186046511,0.0647351793118503,0.0930232558139535,35.2282352941177,0.353374535160143,-0.0188235294117647
beard,MUSTACHE,8,4.94,2.4,6.19,0,,11996,1713.71,NN,678.04,-0.23,0.96,category,,0.446,0.31,9,0.61,546.692307692308,0.102536872996234,1,559.535714285714,0.10743007008683,1,69.5993589743589,0.336650507891041,0.0416666666666666,-22.202380952381,-0.0397936673474029,0.0555555555555556
beast,BEAUTY,6,48.24,3.39,9.45,0,,4785,957,NN,580.96,-0.49,1,antonym,,0.233,0.079,17,0.31,563.421052631579,0.115395566291997,0.947368421052632,567.290322580645,0.346744296062308,1,47.320882852292,0.707975091990114,0.0764006791171477,-3.507713884993,0.0911089267320641,0.0434782608695652
beat,RHYTHM,6,10.9,2.75,8.49,0,,1776,355.2,NN,655.08,-0.43,0.93,synonym,,0.354,0,13,0.49,596.727272727273,0.195262696356906,1,556.09756097561,0.13361333919391,0.975609756097561,-62.1772727272728,0.0105493854138042,0,-19.4821763602251,-0.184335716546392,-0.024390243902439
beautiful,GORGEOUS,8,24.06,3.09,8.13,0,,8017,1145.29,JJ,695.11,-0.07,1,synonym,,0.184,0.056,17,0.47,653.421052631579,0.630725715205579,1,574.384615384615,0.243807292461343,1,-66.6468590831919,-0.504258836860763,0,-32.9846153846154,-0.0635667837869469,0
bed,LOFT,4,3.65,2.27,6.62,5,5,1829,609.67,NN,564.41,-0.74,1,unclassified,,0.27,0,15,0.44,513.787878787879,-0.22151191329582,1,493.607142857143,-0.280602083684003,1,-5.3434343434343,0.0238495242895038,0,33.739010989011,0.256856694895358,0
bedroom,ROOM,4,439.51,4.35,11.35,8,0,4286,1428.67,NN|VB,568.42,-0.76,1,supraordinate,,0.15,0,22,0.81,519.714285714286,-0.205738070303706,1,512.769230769231,-0.310352090539331,1,57.1948051948052,0.223170585333308,0,23.1236263736264,0.371110237042021,0.0357142857142857
bee,HIVE,4,0.98,1.71,8.22,9,7,3860,1286.67,NN,631.81,-0.47,1,bpa,,0.809,0.173,5,0.92,533.04347826087,-0.101155465148038,1,493,-0.212071169358221,1,6.37959866220729,0.349639720061368,0,27.3461538461538,0.109137671883285,0.0384615384615384
beef,ROAST,5,9.78,2.7,7.3,4,2,7580,1895,NN|VB,587.67,-0.63,1,fpa,,0.494,0.085,16,0.55,527,-0.351916346477386,1,503.846153846154,-0.538301466618212,1,4.07692307692309,0.300748467800401,0,33.6012145748987,0.561438630561137,0.0263157894736842
beer,MUG,3,6.84,2.54,7.4,11,6,673,336.5,NN,587.43,-0.62,1,instrument,,0.268,0.038,9,0.24,557.5,0.105759218815203,1,472.333333333333,-0.133206266809032,1,32.7,-0.0135419119710816,0,52.5641025641026,0.307097696962558,0
before,AFTER,5,682.59,4.54,12.93,2,0,10949,2737.25,minor,568.04,-0.74,1,antonym,,0.571,0.859,10,0.81,469.6875,-0.46915437335251,1,593.724137931035,0.141580145663064,1,134.9125,1.11135536469922,0,-60.9908045977012,-0.0875693889848691,0
beg,PLEAD,5,7,2.55,6.93,2,1,7059,1764.75,VB,618.57,-0.49,1,synonym,,0.493,0.25,9,0.25,572.060606060606,-0.0783911441719254,1,517.486486486486,-0.0877462403555447,1,-68.9723707664884,-0.291545308710649,0.0294117647058824,-1.70077220077212,0.141915826890491,0
begin,ORIGINATE,9,0.29,1.2,7.27,0,,23922,2990.25,VB,641.67,-0.33,1,synonym,,0.244,0,14,0.13,660,0.390852372432389,0.947368421052632,534.04,0.0688640850665869,0.96,-65.5,0.0497660886868104,-0.0526315789473685,59.848888888889,0.279991120004905,-0.04
beginner,NOVICE,6,0.8,1.62,8.56,1,1,6031,1206.2,NN,666.7,-0.41,0.92,synonym,,0.283,0.199,10,0.18,584.833333333333,0.0865115251946631,1,573.45,0.396411610680402,1,1.40476190476181,0.814731840311446,0.0476190476190477,39.4346153846153,-0.105761730146698,0.0384615384615384
beginning,ENDING,6,15.92,2.91,9.56,0,,18269,3653.8,VB|NN,586.37,-0.64,1,antonym,,0.486,0,11,0.56,521.105263157895,-0.158639484148687,0.947368421052632,577.159090909091,0.181244409048222,1,61.2408906882591,0.454139754691,-0.0526315789473685,-49.9283216783216,-0.247879275684248,0
behind,AHEAD,5,198.33,4,10.16,0,,4683,1170.75,RB|minor,604.58,-0.66,1,antonym,,0.424,0.027,12,0.61,563.3,0.222351264071754,1,518.85,-0.317042955045233,1,65.1,0.169562374322366,0,20.6777777777778,0.28818980142911,0.0555555555555556
being,HUMAN,5,124.76,3.8,12.1,0,,6083,1520.75,JJ|NN,571.88,-0.57,1,fpa,,0.244,0.34,16,0.41,543.25,-0.0748623446671035,1,526.208333333333,0.0873584593318263,1,97.15,0.646369386023812,0,-32.8925438596492,-0.23363484442488,0.0526315789473685
belief,SUPERSTITION,12,2.06,2.03,6.8,0,,32969,2997.18,NN,710.48,0.13,1,unclassifed,,0.11,0,27,0.35,459,-0.384428822737061,1,547.722222222222,-0.145386303069658,1,141.173913043478,0.832703369046606,0,5.83777777777777,0.391063937896523,0
believe,DISBELIEVE,10,0.16,0.95,6.06,0,,13662,1518,VB,778.65,0.15,0.96,antonym,,0.156,0.067,26,,583.545454545455,0.460317134275047,0.954545454545455,595.65,0.362718992628463,1,-39.0454545454545,-0.403644644478374,-0.00974025974025972,-25.9961538461538,0.0340791572751762,0
bell,CHIME,5,0.92,1.68,6.98,6,2,5230,1307.5,NN|VB,721.81,0.07,1,perceptual property,,0.36,0,9,0.24,537.980769230769,-0.123916843510157,0.980769230769231,526.777777777778,-0.177374327461697,1,21.7970085470085,0.145963511109887,-0.0192307692307693,-11.8830409356725,0.00997974169944554,0
below,ABOVE,5,48.88,3.4,12.09,1,0,4212,1053,minor|JJ|NN,561.39,-0.72,1,antonym,,0.564,0.503,9,0.79,515.090909090909,-0.334162831699325,1,517.375,-0.23784364773068,1,68.3674242424242,0.556884370714548,0,-21.615,0.287963381460839,0
belt,SASH,4,1.14,1.77,5.73,10,8,3483,1161,NN,672.85,-0.3,1,category,,0.135,0,19,0.16,549.942857142857,0.116318048133711,1,507.692307692308,0.00916183551738681,1,-7.33310104529619,-0.336062028678175,0,-6.54945054945051,-0.178467167373291,0
bend,FLEXIBLE,8,2.67,2.14,9.16,0,,9628,1375.43,JJ,593.57,-0.6,1,unclassifed,,0.232,0.048,19,0.48,522.520833333333,-0.243242730503893,1,491.621621621622,-0.121523654600856,1,33.4077380952381,0.144063995011542,0.0714285714285714,1.22453222453225,-0.195512563594179,0.0769230769230769
best,FAVORITE,8,59.45,3.48,10.53,0,,13267,1895.29,JJ|NN,665.5,-0.37,1,unclassifed,,0.326,0,14,0.46,635.785714285714,0.0530371664217389,1,560.970588235294,0.306058101416575,1,-147.785714285714,-0.525459499482681,0,-52.889507154213,-0.425988878249054,0
better,WORSE,5,98.08,3.7,10.46,4,0,6592,1648,JJ|RB|NN,585.89,-0.75,1,antonym,,0.403,0.435,10,0.56,532.333333333333,-0.254286259511464,1,491.5,-0.338033084442896,1,-30.7619047619048,-0.0675982813029603,0.0476190476190477,45.2894736842105,0.44188131915667,0.0263157894736842
bible,PROVERB,7,1.08,1.75,7.09,0,,12353,2058.83,NN,674.04,-0.24,0.88,unclassifed,,0.345,0,15,0.05,581.777777777778,0.212903883756468,1,523.6,0.0389447032106653,1,-13.5777777777778,0.14903566460815,0,13.9714285714285,0.026153359884033,0
bicycle,TRICYCLE,8,0.53,1.45,5.06,0,,11106,1586.57,NN,797.72,0.11,0.89,category,,0.464,0.047,9,0.09,540.44,-0.0273916753506603,0.98,511.47619047619,-0.110965230156493,1,-76.9400000000001,-0.728255433937636,-0.02,13.2334869431644,0.159011692999319,0
big,HUGE,4,48.37,3.39,10.55,2,0,1818,606,JJ|NN,608.38,-0.53,0.93,synonym,,0.393,0.02,7,0.36,509.852941176471,-0.475757245512019,1,537.157894736842,-0.0708785782041385,1,57.6925133689839,0.365831992308767,0,32.0608552631579,-0.227783845524264,0.03125
bike,PEDAL,5,2.04,2.02,8.08,3,1,9746,2436.5,NN|VB,657.96,-0.33,1,perceptual property,bpa,0.544,0.047,11,0.5,522.487179487179,-0.262564764453374,1,513.818181818182,-0.190011481216914,1,6.58974358974365,0.141173249059993,0.0384615384615384,-4.10389610389615,0.278697542297191,0
billy,IDOL,4,2.76,2.15,7.56,0,,2747,915.67,NN,629.44,-0.46,1,bpa,,0.224,,15,0.08,544.407407407407,0.214045124073959,1,574.25,0.283468701712997,0.977272727272727,22.1380471380471,-0.214969879535664,0,-1.03260869565213,0.00617833767411219,0.0207509881422925
biology,SCIENCE,7,37.25,3.28,11.51,0,,9962,1660.33,NN,608.89,-0.5,1,supraordinate,,0.214,0.182,18,0.81,538.37037037037,0.108076591768463,1,584.703703703704,0.391279203541285,1,68.5462962962963,0.217754051119395,0,-36.9417989417989,-0.185008335665234,0.0952380952380952
bird,WINGS,5,19.67,3,9.1,5,1,11555,2888.75,NN|VB,550.15,-0.75,1,perceptual property,,0.476,0.035,8,0.78,516.15625,-0.294391250681989,1,522.6,-0.311054311302541,0.95,68.14375,0.599677164309761,0.05,-35.3,0.206907438780544,-0.05
bit,DRILL,5,13.75,2.85,8.68,2,0,6319,1579.75,NN|VB,585.82,-0.59,1,fpa,,0.145,0.072,19,0.24,608.090909090909,0.330354483749441,1,622.083333333333,0.339820321681109,1,-57.3216783216784,-0.222323984655725,0.0769230769230769,-65.2303921568628,-0.177176559866323,0
bitch,SNOB,4,2.18,2.05,6.12,5,3,1325,441.67,NN,657.6,-0.29,1,synonym,,0.111,,18,-0.01,505.791666666667,-0.239701376626976,1,572.787878787879,0.211679884049815,1,53.0231481481481,0.133378969118031,0,-47.8263403263403,-0.0054115926359049,0.0384615384615384
bite,BIT,3,235.04,4.08,11.98,16,2,2793,1396.5,NN|VB,646.93,-0.49,1,unclassified,,0.145,0,14,0.41,522.210526315789,-0.302305733085698,1,515.638888888889,-0.149682719450849,0.972222222222222,7.90058479532161,0.402151915143023,0.0370370370370371,3.43803418803418,0.118890667587425,-0.0277777777777778
black,WHITE,5,171.45,3.94,11.92,3,1,7890,1972.5,JJ|NN,566.33,-0.69,1,antonym,category,0.655,0.557,8,0.72,530.666666666667,-0.251030220718179,1,528.533333333333,-0.231081326165542,1,34.3777777777779,0.220157758323084,0.0222222222222223,96.5222222222222,0.259135355189713,0
blame,SCAPEGOAT,9,1.1,1.76,6.38,0,,10612,1326.5,NN,801.04,0.28,0.96,synonym,,0.11,0.027,21,0.16,537.88,0.154243052647324,1,515.25,-0.126638863986155,1,122.62,0.32677054563439,0,-21.9071428571428,0.143814703103675,0
blanket,QUILT,5,0.76,1.6,7.44,5,3,2781,695.25,NN,643.15,-0.36,1,category,,0.322,0,16,0.39,539.685714285714,-0.0476406626978533,1,542.944444444444,0.043003432563236,1,54.0642857142857,0.168356163380383,0,-47.5370370370371,-0.212286772133599,0
bleach,CLOROX,6,,,,,,,,,,,,fpa,,0.787,0.068,6,0.34,560.368421052632,0.446246187894491,1,465.666666666667,-0.226717601478417,1,63.2315789473685,-0.0362435788305589,0,124.809523809524,0.748476112783824,0
blonde,BRUNETTE,8,3.49,2.25,6.86,0,,11791,1684.43,JJ|NN,723.79,-0.03,1,antonym,category,0.571,0.238,9,,565.75,-0.0569266687503017,1,510.238095238095,-0.244987034127744,1,26.2065217391304,0.521973391372063,0,49.0476190476191,0.441714014359228,0
blood,CUT,3,229.76,4.07,11.5,13,3,1599,799.5,VB|NN,601.81,-0.59,1,unclassifed,,0.168,0.028,21,0.09,546.230769230769,-0.0150828993978932,1,534.411764705882,0.0592466879840656,1,66.4092307692307,0.253458169474238,0,-14.5935828877004,-0.0338804031929766,0
blow,WHISTLE,7,15.45,2.9,7.89,2,0,11478,1913,NN,599.15,-0.55,1,functional property,bpa,0.175,0.034,16,0.2,488.388888888889,-0.473655205643146,1,516.380952380952,-0.112474063190074,1,48.8298611111111,0.516612733947409,0,10.580586080586,0.164981002086722,0
blue,SAPPHIRE,8,1.2,1.79,7.95,0,,9104,1300.57,NN,673.48,-0.13,1,perceptual property,,0.162,0,12,0.28,602.291666666667,0.0713570338222763,1,556.030303030303,-0.101880558112617,1,-47.2916666666666,0.00122486585370932,0,-7.061553030303,0.241733208396883,0
blush,EMBARRASS,9,8.82,2.65,6.6,0,,11894,1486.75,VB,714.57,-0.25,1,perceptual property,,0.22,0.411,10,0.15,585.72,0.374266181565502,1,478.071428571429,-0.230255451515086,1,34.03,0.153350642244968,0,73.4802955665025,0.289904639200603,0
board,BULLETIN,8,3.59,2.26,9.56,0,,19612,2801.71,NN,662.85,-0.24,0.96,fpa,,0.633,0.013,12,0.58,555.75,0.021104953483016,1,543.525,0.0194263752259283,1,-5.67857142857144,0.00987880747227124,0,62.0464285714286,0.231056080569153,0.0476190476190477
boat,HULL,4,4.22,2.33,8.54,15,7,2942,980.67,NN|VB,569.16,-0.72,0.93,script,,0.311,0,10,0.5,550.051282051282,-0.177474512372055,1,540.2,-0.154810880602338,0.971428571428571,-9.47985347985355,0.136807521087989,0.0714285714285714,-26.5055555555556,-0.0585407109626739,-0.0285714285714286
body,PHYSIOLOGY,10,0.96,1.7,7.75,0,,8649,961,NN,885.72,0.88,0.78,unclassifed,,0.327,0,14,0.29,563.2,0.0172003457763424,1,562.849056603774,-0.0663832751951273,1,-33.7675675675677,-0.298363295218868,0.027027027027027,-76.0395327942497,-0.183083572552813,0.0476190476190477
bomb,EXPLOSION,9,16.49,2.93,8.68,0,,12685,1585.63,NN,660.5,-0.28,1,functional property,,0.255,0,15,0.53,540.666666666667,-0.0489723585629071,1,799.571428571429,0.755331234167319,1,-17.8405797101449,-0.111898391925268,0,-262.885714285714,-0.774947378406316,0
bone,HIP,3,15.41,2.9,8.83,14,6,1612,806,NN,543.39,-0.79,1,fpa,,0.188,0,18,0.58,518.142857142857,-0.326437064017941,1,463.518518518519,-0.284471630512552,1,29.4171428571428,0.262692424142007,0,43.9814814814815,0.392347937387943,0
book,MAGAZINE,8,33.2,3.23,11.01,0,,12477,1782.43,NN,651.5,-0.41,1,category,,0.244,0.031,13,0.29,471.157894736842,-0.684496425142027,1,538.703703703704,-0.116805547755874,1,60.7832817337462,0.466351580458768,0,-37.1864623243933,-0.253329764115477,0
boots,HIKING,6,2.65,2.13,8.04,4,2,12416,2483.2,VB|NN,570,-0.6,1,fpa,,0.207,0,18,0.13,578.32,0.0164836373994748,1,536.857142857143,-0.143669606208962,1,2.59176470588227,0.264408879795462,0,-56.7321428571429,-0.354540663215803,0
booze,WHISKEY,7,16.12,2.92,7.22,2,0,5437,906.17,NN,601.22,-0.62,1,supraordinate,,0.141,0.014,15,0.3,627.387096774194,0.461791557281687,1,550.538461538462,0.146630337314811,1,-65.4870967741936,-0.40813940383789,0,140.303643724696,0.319828244728117,0
bored,BUSY,4,106.53,3.74,9.88,4,0,2213,737.67,JJ,597.62,-0.66,0.96,antonym,,0.098,0,24,0.45,541.180327868852,0.0488133262276769,1,517.5,-0.0120978189740619,1,20.5339578454332,-0.0471489270891103,0,-0.346153846153811,-0.202535105168444,0
